"BASE_DATE","STOCK_NAME","STOCK_CODE","ISSUER_NAME","FACILITY_NAME","OUTSTANDING_AMOUNT","TRADE_RECENCY","TRADE_FREQUENCY","TRADE_TURNOVER","COMPOSITE_LIQUIDITY_SCORE"
19/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
19/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
19/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
19/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
19/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
19/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
19/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
15/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,1,2.33333
15/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
15/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
15/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
15/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
15/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
15/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
15/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
15/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
15/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
14/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
14/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
14/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,1,2.33333
14/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
14/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
14/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
14/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
14/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
14/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
14/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
13/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
13/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
13/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,1,2.33333
13/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
13/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
13/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
13/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
13/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
13/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
13/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
12/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
12/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
12/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
12/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
12/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
12/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,1,2.66667
12/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
12/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
12/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
12/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
09/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
09/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
09/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,1,2.66667
09/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
09/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
09/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
09/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
09/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
09/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,3,3,3.66667
09/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
08/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
08/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
08/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
08/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
08/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
08/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,3,3,3.66667
08/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
08/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
08/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
08/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
07/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
07/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
07/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,3,3,3.66667
07/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
07/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
07/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
07/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
07/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
07/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
07/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
06/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
06/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
06/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,3,3,3.66667
06/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
06/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
06/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
06/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
06/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
06/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
06/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
05/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
05/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
05/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
05/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,2,2
05/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
05/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,3,3,3.66667
05/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
05/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
05/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
05/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,3,1,4,2.66667
02/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
02/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
02/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,1,2
02/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
02/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
02/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,5,3.33333
02/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
02/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
02/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
02/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
02/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
02/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,2,2.33333
01/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
01/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
01/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
01/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
01/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,5,3.33333
01/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
01/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,1,2
01/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
01/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
01/09/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,2,2.33333
01/09/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
01/09/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
30/08/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,5,3.33333
30/08/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
30/08/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
30/08/2022,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,4,1,4,3
30/08/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
30/08/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,1,2
30/08/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
30/08/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
30/08/2022,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,2,2.33333
30/08/2022,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
